,Unnamed: 0,brand,channel,grp,regions,target,tot_ad_len,wgt_rat
5543,5543,AMUL EPIC SWEETHEART,STAR Plus,1.44,ALL INDIA (U),CS M 15-30 AB,45,0.32
5544,5544,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.44,HSM (U+R),CS 22+ ABC,80,0.18
5545,5545,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.44,ALL INDIA (U),CS 22-40 ABC,80,0.18
5546,5546,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,1.44,ALL INDIA (U+R),CS 15-30 ABC,60,0.24
5547,5547,COLGATE SUPER FLEXI,STAR Plus,1.44,ALL INDIA (U+R),CS 22-50 AB,60,0.24
5548,5548,PATANJALI FACE WASH,STAR Plus,1.44,HSM (U+R),CS 15+ BCD,40,0.36
5549,5549,PARLE KISMI,STAR Plus,1.44,ALL INDIA (U),CS M 31-50 AB,40,0.36
5550,5550,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,1.44,MEGA CITIES,CS 15-30 AB,100,0.14
5551,5551,VIVO V15/V15 PRO,STAR Plus,1.44,HSM (U),CS 31+ AB,30,0.48
5552,5552,HARPIC BATHROOM CLEANER,STAR Plus,1.44,HSM (U),CS F 22+ ABC,20,0.72
5553,5553,VIVO V15/V15 PRO,STAR Plus,1.44,HSM (U),CS F 15+ ABC,30,0.48
5554,5554,PATANJALI ALOE VERA GEL,STAR Plus,1.44,MUM DEL KOL,CS M 15-40 AB,25,0.58
5555,5555,PARLE MARIE,STAR Plus,1.44,HSM (U+R),CS F 15-40 B,40,0.36
5556,5556,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.44,ALL INDIA (U),CS M 22+ ABC,80,0.18
5557,5557,PARAGON STIMULUS,STAR Plus,1.44,HSM (U+R),CS M 22-60 ABC,40,0.36
5558,5558,HARPIC BATHROOM CLEANER,STAR Plus,1.44,HSM (U),CS F 22-50,20,0.72
5559,5559,ASIAN PAINTS TRACTOR EMULSION SHYNE,STAR Plus,1.44,ALL INDIA (U),CS M 22+ A,75,0.19
5560,5560,AMUL MITHAI MATE,STAR Plus,1.44,HSM (U),CS 31-50 ABC,30,0.48
5561,5561,ACKO.COM,STAR Plus,1.44,HSM (U+R),CS M 15-40 ABC,75,0.19
5562,5562,PARAGON STIMULUS,STAR Plus,1.44,MEGA CITIES,CS F 22-40 AB,40,0.36
5563,5563,PATANJALI FACE WASH,STAR Plus,1.44,HSM (U+R),CS 22-40 BCD,40,0.36
5564,5564,GILLETTE VENUS 3,STAR Plus,1.44,MEGA CITIES,CS F 22-40 AB,30,0.48
5565,5565,SAVLON HAND WASH,STAR Plus,1.44,HSM (U),CS 31+ AB,30,0.48
5566,5566,DABUR PUDIN HARA,STAR Plus,1.44,ALL INDIA (U),CS F 22-40 ABC,10,1.44
5567,5567,PATANJALI FACE WASH,STAR Plus,1.44,HSM (U+R),CS M 22-40 ABC,40,0.36
5568,5568,PATANJALI HERBAL POWER VITA,STAR Plus,1.44,HSM (U),CS 31-50 A,30,0.48
5569,5569,AMUL MITHAI MATE,STAR Plus,1.44,DEL GUJ MAH (U),CS M 15-40 AB,30,0.48
5570,5570,PATANJALI HERBAL POWER VITA,STAR Plus,1.44,HSM (U),CS F 15-21 AB,30,0.48
5571,5571,DABUR PUDIN HARA,STAR Plus,1.44,HSM (U+R),CS F 15+ ABC,10,1.44
5572,5572,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.44,ALL INDIA (U),CS F 22+,50,0.29
5573,5573,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.44,ALL INDIA (U),CS 31-50 A,80,0.18
5574,5574,PARLE MARIE,STAR Plus,1.44,MUM DEL GUJ UP 1 MN+,CS M 22-50 AB,40,0.36
5575,5575,BRIT MARIEGOLD,STAR Plus,1.45,HSM (U+R),CS M 22-50 BCD,120,0.12
5576,5576,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.45,HSM (U+R),CS F 15-40 ABC,80,0.18
5577,5577,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,1.45,ALL INDIA (U),CS M 15-40,75,0.19
5578,5578,PATANJALI HERBAL POWER VITA,STAR Plus,1.45,HSM (EXCL. WB) (U),CS F 22-50 AB,30,0.48
5579,5579,PATANJALI HERBAL POWER VITA,STAR Plus,1.45,HSM 1 MN+,CS F 15-40 AB,30,0.48
5580,5580,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.45,ALL INDIA 1 MN+,CS 22-40 ABC,80,0.18
5581,5581,AMUL EPIC SWEETHEART,STAR Plus,1.45,MEGA CITIES,CS 15-50 AB,45,0.32
5582,5582,HARPIC BATHROOM CLEANER,STAR Plus,1.45,HSM (U),CS F 22-40 ABC,20,0.72
5583,5583,DABUR PUDIN HARA,STAR Plus,1.45,HSM (EXCL. WB) (U+R),CS 22-40 AB,10,1.45
5584,5584,AMUL MITHAI MATE,STAR Plus,1.45,HSM (U),CS F 22-50,30,0.48
5585,5585,SAVLON HAND WASH,STAR Plus,1.45,NORTH WEST (U),CS 15-40 AB,30,0.48
5586,5586,GILLETTE VENUS 3,STAR Plus,1.45,HSM (U+R),CS M 15-30 ABC,30,0.48
5587,5587,ACKO.COM,STAR Plus,1.45,MEGA CITIES,CS 15-30 ABC,75,0.19
5588,5588,AMUL MITHAI MATE,STAR Plus,1.45,HSM (U),CS F 15-40 AB,30,0.48
5589,5589,VIVO V15/V15 PRO,STAR Plus,1.45,HSM (U),CS 31-40 A,30,0.48
5590,5590,PATANJALI SUPER DISHWASH BAR/LIQUID,STAR Plus,1.45,MUM DEL GUJ UP 1 MN+,CS M 22-50 AB,30,0.48
5591,5591,PARAGON STIMULUS,STAR Plus,1.45,MEGA CITIES,CS M 31+ A,40,0.36
5592,5592,PATANJALI HERBAL POWER VITA,STAR Plus,1.45,HSM (U),CS 22+ A,30,0.48
5593,5593,PATANJALI HERBAL POWER VITA,STAR Plus,1.45,MUM DEL KOL,CS 22-50 AB,30,0.48
5594,5594,PARLE KISMI,STAR Plus,1.45,HSM (U+R),CS F 15-40 AB,40,0.36
5595,5595,AMUL COOKIE SUB,STAR Plus,1.45,HSM (R),CS F 15+ BCD,45,0.32
5596,5596,MX PLAYER,STAR Plus,1.45,HSM (R),CS F 15+ BCD,90,0.16
5597,5597,COLGATE SUPER FLEXI,STAR Plus,1.45,ALL INDIA (U),CS M 15-40,60,0.24
5598,5598,AMUL EPIC SWEETHEART,STAR Plus,1.45,ALL INDIA (U+R),CS 15+ AB,45,0.32
5599,5599,PARLE MARIE,STAR Plus,1.45,HSM (U),CS M 15+ AB,40,0.36
5600,5600,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.45,ALL INDIA (U),CS 22+ A,50,0.29
5601,5601,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.45,HSM (U+R),CS F 2+,80,0.18
5602,5602,PATANJALI SUPER DISHWASH BAR/LIQUID,STAR Plus,1.45,HSM (U),CS F 22+ A,30,0.48
5603,5603,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.45,ALL INDIA (U),CS 2+,80,0.18
5604,5604,PARLE KISMI,STAR Plus,1.45,MAH (U),CS F 22+ AB,40,0.36
5605,5605,VIVO V15/V15 PRO,STAR Plus,1.45,HSM (U),CS 41-60 AB,30,0.48
5606,5606,PARLE MARIE,STAR Plus,1.45,HSM (U),CS 2-30 ABC,40,0.36
5607,5607,SUZUKI ACCESS 125,STAR Plus,1.45,ALL INDIA (U+R),CS 22-40 ABC,30,0.48
5608,5608,ASIAN PAINTS TRACTOR EMULSION SHYNE,STAR Plus,1.45,ALL INDIA (U+R),CS 22-50 AB,75,0.19
5609,5609,PATANJALI SUPER DISHWASH BAR/LIQUID,STAR Plus,1.45,HSM (U),CS F 22+ ABC,30,0.48
5610,5610,ASIAN PAINTS ACE SHYNE,STAR Plus,1.45,HSM (U+R),CS M 15-30 BCD,75,0.19
5611,5611,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.45,MEGA CITIES,CS F 22-40 AB,50,0.29
5612,5612,DABUR PUDIN HARA,STAR Plus,1.45,ALL INDIA (U),CS F 22+,10,1.45
5613,5613,BRIT MARIEGOLD,STAR Plus,1.45,MEGA CITIES,CS 22-50 AB,120,0.12
5614,5614,PARLE KISMI,STAR Plus,1.45,HSM 1 MN+,CS F 22-40 AB,40,0.36
5615,5615,GILLETTE VENUS 3,STAR Plus,1.45,MEGA CITIES,CS M 31-50 A,30,0.48
5616,5616,DABUR PUDIN HARA,STAR Plus,1.46,ALL INDIA (U),CS M 31-50 A,10,1.46
5617,5617,PATANJALI SUPER DISHWASH BAR/LIQUID,STAR Plus,1.46,HSM (EXCL. ASSAM BIHAR) (U),CS F 22-50,30,0.49
5618,5618,PARLE KISMI,STAR Plus,1.46,HSM (U),CS F 22-30 AB,40,0.36
5619,5619,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,1.46,MEGA CITIES,CS 15-40 AB,100,0.15
5620,5620,AMUL MITHAI MATE,STAR Plus,1.46,NORTH WEST (U),CS 15-40 AB,30,0.49
5621,5621,ASIAN PAINTS TRACTOR EMULSION SHYNE,STAR Plus,1.46,ALL INDIA (U),CS M 31-50 A,75,0.19
5622,5622,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.46,HSM (EXCL. WB ASSAM) (U),CS M 15-30 AB,80,0.18
5623,5623,PARAGON STIMULUS,STAR Plus,1.46,MEGA CITIES,CS M 22-40 A,40,0.36
5624,5624,SUZUKI ACCESS 125,STAR Plus,1.46,ALL INDIA (U+R),CS 15+ ABC,30,0.49
5625,5625,PARLE KISMI,STAR Plus,1.46,HSM (U+R),CS F 15-50 AB,40,0.36
5626,5626,ASIAN PAINTS TRACTOR EMULSION SHYNE,STAR Plus,1.46,HSM (U+R),CS M 15-30 ABC,75,0.19
5627,5627,AMUL EPIC SWEETHEART,STAR Plus,1.46,ALL INDIA (U+R),CS M 31-50 AB,45,0.32
5628,5628,AMUL MITHAI MATE,STAR Plus,1.46,HSM (U+R),CS F 22-40 A,30,0.49
5629,5629,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.46,HSM (U+R),CS F 15-40 AB,80,0.18
5630,5630,AMUL MITHAI MATE,STAR Plus,1.46,HSM (U),CS 22-60 AB,30,0.49
5631,5631,BRIT MARIEGOLD,STAR Plus,1.46,HSM (U+R),CS M 22+ BCD,120,0.12
5632,5632,PATANJALI HERBAL POWER VITA,STAR Plus,1.46,HSM (U),CS 22-50 A,30,0.49
5633,5633,ASIAN PAINTS TRACTOR EMULSION SHYNE,STAR Plus,1.46,ALL INDIA (U+R),CS 15+ AB,75,0.19
5634,5634,GILLETTE VENUS 3,STAR Plus,1.46,ALL INDIA (U),CS 31-50 A,30,0.49
5635,5635,DABUR REAL MOSAMBI JUICE,STAR Plus,1.46,ALL INDIA (R),CS 15+ BCD,40,0.37
5636,5636,VIVO V15/V15 PRO,STAR Plus,1.46,HSM (U),CS F 22-40 A,30,0.49
5637,5637,DABUR PUDIN HARA,STAR Plus,1.46,HSM (EXCL. WB MAH ASSAM GUJ ODISHA) (U+R),CS F 22+ ABC,10,1.46
5638,5638,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.46,HSM (U),CS M 15-30 AB,50,0.29
5639,5639,CARDEKHO.COM,STAR Plus,1.46,MUM,CS M 15-30 AB,15,0.97
5640,5640,PARLE MARIE,STAR Plus,1.46,ALL INDIA (U),CS F 22-40 ABC,40,0.37
5641,5641,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.46,HSM (U),CS M 22-40 A,50,0.29
5642,5642,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.46,HSM (U+R),CS 31+,80,0.18
5643,5643,PATANJALI BISCUITS,STAR Plus,1.46,ALL INDIA (U+R),CS M 31-50 AB,30,0.49
5644,5644,PATANJALI ALOE VERA GEL,STAR Plus,1.46,MUM DEL,CS M 22-50 AB,25,0.58
5645,5645,PATANJALI SUPER DISHWASH BAR/LIQUID,STAR Plus,1.46,HSM (U),CS F 31+ AB,30,0.49
5646,5646,PATANJALI SUPER DISHWASH BAR/LIQUID,STAR Plus,1.46,HSM (U),CS F 15+ ABC,30,0.49
5647,5647,HARPIC BATHROOM CLEANER,STAR Plus,1.46,HSM (U),CS F 22-30 ABC,20,0.73
5648,5648,PARAGON STIMULUS,STAR Plus,1.46,ALL INDIA (U),CS 2-30 ABC,40,0.37
5649,5649,ODOMOS FABRIC ROLL-ON,STAR Plus,1.46,DEL RAJ MAH SOUTH (U+R),CS F 22-30 ABC,30,0.49
5650,5650,SAVLON HAND WASH,STAR Plus,1.46,NORTH WEST (U),CS 15+,30,0.49
5651,5651,PARAGON STIMULUS,STAR Plus,1.46,HSM (U+R),CS 15+ BCD,40,0.37
5652,5652,HARPIC BATHROOM CLEANER,STAR Plus,1.46,HSM (U),CS F 31-50 AB,20,0.73
5653,5653,PATANJALI BISCUITS,STAR Plus,1.46,WB (U),CS M 22-50 AB,30,0.49
5654,5654,ASIAN PAINTS ACE SHYNE,STAR Plus,1.46,ALL INDIA (U+R),CS 15-30 ABC,75,0.2
5655,5655,AMUL EPIC SWEETHEART,STAR Plus,1.47,MEGA CITIES,CS 15-40 AB,45,0.33
5656,5656,GILLETTE VENUS 3,STAR Plus,1.47,ALL INDIA (U),CS M 22+ ABC,30,0.49
5657,5657,GILLETTE VENUS 3,STAR Plus,1.47,ALL INDIA (U+R),CS 22-40 ABC,30,0.49
5658,5658,PATANJALI SUPER DISHWASH BAR/LIQUID,STAR Plus,1.47,HSM (U),CS F 22-50,30,0.49
5659,5659,PATANJALI SUPER DISHWASH BAR/LIQUID,STAR Plus,1.47,HSM (EXCL. DEL MAH WB) (U),CS 15-30 A,30,0.49
5660,5660,PARLE KISMI,STAR Plus,1.47,HSM (U),CS M 15-40 AB,40,0.37
5661,5661,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.47,MEGA CITIES,CS 22-40 A,80,0.18
5662,5662,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,1.47,ALL INDIA (U+R),CS F 22-40 AB,75,0.2
5663,5663,AMUL MITHAI MATE,STAR Plus,1.47,NORTH WEST (U),CS 15+,30,0.49
5664,5664,SAVLON HAND WASH,STAR Plus,1.47,HSM (U),CS 41-60 AB,30,0.49
5665,5665,ASIAN PAINTS ACE SHYNE,STAR Plus,1.47,ALL INDIA (U+R),CS M 22-40 A,75,0.2
5666,5666,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.47,HSM (U+R),CS F 22-50 BCD,50,0.29
5667,5667,PARAGON STIMULUS,STAR Plus,1.47,ALL INDIA (U),CS M 22-40 AB,40,0.37
5668,5668,HARPIC BATHROOM CLEANER,STAR Plus,1.47,HSM (U),CS F 15+ ABC,20,0.73
5669,5669,PARLE MARIE,STAR Plus,1.47,HSM (U),CS 22-40 BCD,40,0.37
5670,5670,ACKO.COM,STAR Plus,1.47,MEGA CITIES,CS M 22-50 AB,75,0.2
5671,5671,ACKO.COM,STAR Plus,1.47,ALL INDIA (U+R),CS 15+ AB,75,0.2
5672,5672,GILLETTE VENUS 3,STAR Plus,1.47,ALL INDIA (U),CS 22+ A,30,0.49
5673,5673,COLGATE SUPER FLEXI,STAR Plus,1.47,ALL INDIA (U),CS M 22-40 AB,60,0.25
5674,5674,AMUL MITHAI MATE,STAR Plus,1.47,HSM (U),CS 22+ AB,30,0.49
5675,5675,VANISH OXI ACTION,STAR Plus,1.47,MEGA CITIES,CS M 31+ A,80,0.18
5676,5676,SAVLON HAND WASH,STAR Plus,1.47,MUM,CS M 15-30 AB,30,0.49
5677,5677,ACKO.COM,STAR Plus,1.47,ALL INDIA (U+R),CS 22-50 AB,75,0.2
5678,5678,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.47,HSM (U),CS M 15+ ABC,50,0.29
5679,5679,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.47,HSM (U+R),CS F 15-50,80,0.18
5680,5680,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.47,HSM (U+R),CS 22-50 ABC,80,0.18
5681,5681,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.47,ALL INDIA (U),CS F 22-40 AB,50,0.29
5682,5682,ACKO.COM,STAR Plus,1.47,MEGA CITIES,CS 15-50 AB,75,0.2
5683,5683,VIVO V15/V15 PRO,STAR Plus,1.47,HSM (U),CS F 31-40 ABC,30,0.49
5684,5684,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.47,ALL INDIA (U),CS M 31+ A,80,0.18
5685,5685,HARPIC BATHROOM CLEANER,STAR Plus,1.47,MUM DEL KOL,CS F 22-40 AB,20,0.74
5686,5686,PARLE KISMI,STAR Plus,1.47,HSM (U),CS M 15+ AB,40,0.37
5687,5687,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,1.47,MEGA CITIES,CS F 31-40 AB,100,0.15
5688,5688,DABUR PUDIN HARA,STAR Plus,1.47,HSM (U+R),CS M 31-50 AB,10,1.47
5689,5689,PATANJALI HONEY,STAR Plus,1.47,WB (U),CS M 22-50 AB,90,0.16
5690,5690,ASIAN PAINTS ACE SHYNE,STAR Plus,1.47,ALL INDIA (U+R),CS M 22-40 AB,75,0.2
5691,5691,PARLE KISMI,STAR Plus,1.47,HSM (U),CS M 22+ A,40,0.37
5692,5692,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.47,ALL INDIA (U),CS F 15-30 AB,80,0.18
5693,5693,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.48,HSM (U+R),CS F 22-40 AB,80,0.18
5694,5694,DABUR PUDIN HARA,STAR Plus,1.48,ALL INDIA (U),CS M 31-50 AB,10,1.48
5695,5695,HARPIC BATHROOM CLEANER,STAR Plus,1.48,HSM (EXCL. NORTH EAST) (U),CS F 22-40 ABC,20,0.74
5696,5696,COLGATE SUPER FLEXI,STAR Plus,1.48,HSM (U+R),CS M 15-40 ABC,60,0.25
5697,5697,BRIT MARIEGOLD,STAR Plus,1.48,ALL INDIA (U),CS M 31-50 A,120,0.12
5698,5698,PATANJALI EDIBLE OIL,STAR Plus,1.48,HSM (U),CS 31-60 ABC,60,0.25
5699,5699,PATANJALI SUPER DISHWASH BAR/LIQUID,STAR Plus,1.48,MUM,CS M 15-30 AB,30,0.49
5700,5700,SAVLON HAND WASH,STAR Plus,1.48,HSM (U),CS 15-21 AB,30,0.49
5701,5701,PARLE KISMI,STAR Plus,1.48,HSM (U),CS M 22-50 BCD,40,0.37
5702,5702,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.48,HSM (U+R),CS F 15-50 AB,50,0.3
5703,5703,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.48,ALL INDIA (U),CS F 15-30 AB,50,0.3
5704,5704,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.48,HSM (U+R),CS 22-50 ABC,50,0.3
5705,5705,VIVO V15/V15 PRO,STAR Plus,1.48,HSM (U),CS 31+ A,30,0.49
5706,5706,GILLETTE VENUS 3,STAR Plus,1.48,ALL INDIA (U),CS M 15+ AB,30,0.49
5707,5707,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.48,MEGA CITIES,CS 15-50 AB,50,0.3
5708,5708,SAVLON HAND WASH,STAR Plus,1.48,HSM (U),CS 31-60 ABC,30,0.49
5709,5709,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.48,HSM (U),CS M 15+ AB,50,0.3
5710,5710,PATANJALI FACE WASH,STAR Plus,1.48,HSM (U+R),CS M 22-50 ABC,40,0.37
5711,5711,GILLETTE VENUS 3,STAR Plus,1.48,ALL INDIA (U+R),CS 15+ AB,30,0.49
5712,5712,ASIAN PAINTS ACE SHYNE,STAR Plus,1.48,ALL INDIA (U+R),CS 15+ ABC,75,0.2
5713,5713,PATANJALI EDIBLE OIL,STAR Plus,1.48,HSM (U),CS F 15-30 ABC,60,0.25
5714,5714,PARAGON STIMULUS,STAR Plus,1.48,ALL INDIA (U),CS M 31-50 AB,40,0.37
5715,5715,ASIAN PAINTS TRACTOR EMULSION SHYNE,STAR Plus,1.48,ALL INDIA (U+R),CS M 31-50 AB,75,0.2
5716,5716,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.48,ALL INDIA (U),CS F 15-40 AB,50,0.3
5717,5717,PARLE MARIE,STAR Plus,1.48,HSM (U),CS M 22+ A,40,0.37
5718,5718,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.48,MEGA CITIES,CS F 15-30 A,80,0.18
5719,5719,AMUL EPIC SWEETHEART,STAR Plus,1.48,MEGA CITIES,CS 15-30 AB,45,0.33
5720,5720,PARLE MARIE,STAR Plus,1.48,ALL INDIA (U),CS F 22-40 AB,40,0.37
5721,5721,EVEREST TIKHALAL,STAR Plus,1.48,WB (U),CS M 22-50 AB,70,0.21
5722,5722,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.48,ALL INDIA (U),CS 22+ A,80,0.19
5723,5723,PARLE KISMI,STAR Plus,1.48,HSM (U),CS M 22+ ABC,40,0.37
5724,5724,TIME KIDS-PS,STAR Plus,1.48,ALL INDIA (U+R),CS M 15-40,60,0.25
5725,5725,AMUL MITHAI MATE,STAR Plus,1.48,HSM (EXCL. ASSAM BIHAR) (U),CS F 22-50,30,0.49
5726,5726,PARLE MARIE,STAR Plus,1.48,HSM (U),CS M 22-50 AB,40,0.37
5727,5727,PATANJALI HERBAL POWER VITA,STAR Plus,1.48,HSM (U),CS F 31-40 AB,30,0.49
5728,5728,PARLE KISMI,STAR Plus,1.48,HSM (U+R),CS F 22-40 AB,40,0.37
5729,5729,AMUL EPIC SWEETHEART,STAR Plus,1.48,HSM (U+R),CS M 15-40 ABC,45,0.33
5730,5730,PARLE KISMI,STAR Plus,1.48,HSM (U+R),CS F 22-50 AB,40,0.37
5731,5731,PATANJALI EDIBLE OIL,STAR Plus,1.48,HSM (U),CS 22-40 A,60,0.25
5732,5732,SAVLON HAND WASH,STAR Plus,1.48,MUM DEL BANG,CS 15-40 AB,30,0.49
5733,5733,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,1.48,HSM (U+R),CS M 22-40 BCD,60,0.25
5734,5734,AMUL EPIC SWEETHEART,STAR Plus,1.48,MEGA CITIES,CS M 22-40 AB,45,0.33
5735,5735,DABUR PUDIN HARA,STAR Plus,1.48,ALL INDIA (U),CS 22-40 A,10,1.48
5736,5736,PARLE MARIE,STAR Plus,1.48,HSM (U),CS M 22+ AB,40,0.37
5737,5737,COLGATE SUPER FLEXI,STAR Plus,1.48,HSM (U+R),CS M 22-50 BCD,60,0.25
5738,5738,SAVLON HAND WASH,STAR Plus,1.48,HSM (U),CS 15-40 A,30,0.49
5739,5739,HARPIC BATHROOM CLEANER,STAR Plus,1.49,HSM (EXCL. WB ASSAM ODISHA) (U),CS F 22-50,20,0.74
5740,5740,ACKO.COM,STAR Plus,1.49,HSM (U+R),CS M 31-50 CD,75,0.2
5741,5741,PARLE MARIE,STAR Plus,1.49,HSM (U),CS M 31+ A,40,0.37
5742,5742,PARAGON STIMULUS,STAR Plus,1.49,HSM (U+R),CS 2+,40,0.37
5743,5743,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.49,HSM (U),CS M 22-50 BCD,50,0.3
5744,5744,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.49,HSM (U+R),CS F 15+,80,0.19
5745,5745,SAVLON HAND WASH,STAR Plus,1.49,HSM (U),CS 22-40 A,30,0.5
5746,5746,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.49,HSM (U),CS M 22+ ABC,50,0.3
5747,5747,PARLE KISMI,STAR Plus,1.49,MUM DEL,CS M 22-50 AB,40,0.37
5748,5748,PARLE KISMI,STAR Plus,1.49,HSM (U+R),CS F 22-40 A,40,0.37
5749,5749,DABUR PUDIN HARA,STAR Plus,1.49,HSM (U),CS M 22-40 ABC,10,1.49
5750,5750,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.49,ALL INDIA (U),CS F 22-40 ABC,80,0.19
5751,5751,AMUL EPIC SWEETHEART,STAR Plus,1.49,HSM (U+R),CS 15+ BCD,45,0.33
5752,5752,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.49,HSM (U+R),CS F 15+,50,0.3
5753,5753,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,1.49,MEGA CITIES (EXCL. KOL),CS M 22-40 A,75,0.2
5754,5754,ACKO.COM,STAR Plus,1.49,HSM (U+R),CS M 22+ BCD,75,0.2
5755,5755,GILLETTE VENUS 3,STAR Plus,1.49,ALL INDIA (U+R),CS F 22+,30,0.5
5756,5756,PARLE KISMI,STAR Plus,1.49,HSM (U+R),CS M 31-50 AB,40,0.37
5757,5757,PARLE KISMI,STAR Plus,1.49,HSM (EXCL. WB) (U+R),CS F 22-50 AB,40,0.37
5758,5758,PATANJALI FACE WASH,STAR Plus,1.49,HSM (U+R),CS M 22-50 AB,40,0.37
5759,5759,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,1.49,HSM (U),CS M 31+ AB,50,0.3
5760,5760,AMUL MITHAI MATE,STAR Plus,1.49,HSM (U),CS 22-40 AB,30,0.5
5761,5761,ASIAN PAINTS ACE SHYNE,STAR Plus,1.49,ALL INDIA (U+R),CS 22-50 ABC,75,0.2
5762,5762,HARPIC BATHROOM CLEANER,STAR Plus,1.49,HSM (U),CS F 15-40 ABC,20,0.75
5763,5763,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,1.49,ALL INDIA (U+R),CS 22-40 ABC,60,0.25
5764,5764,BRIT MARIEGOLD,STAR Plus,1.49,ALL INDIA (U),CS M 22-40 A,120,0.12
5765,5765,DABUR PUDIN HARA,STAR Plus,1.49,MUM DEL KOL,CS M 15-40 AB,10,1.49
5766,5766,DABUR PUDIN HARA,STAR Plus,1.49,MEGA CITIES,CS 15-21 AB,10,1.49
5767,5767,AMUL EPIC SWEETHEART,STAR Plus,1.49,MEGA CITIES,CS 22-50 AB,45,0.33
5768,5768,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.49,MEGA CITIES (EXCL. CHENNAI),CS 22-40 AB,80,0.19
5769,5769,PATANJALI FACE WASH,STAR Plus,1.49,HSM (U+R),CS 2+,40,0.37
5770,5770,BRIT MARIEGOLD,STAR Plus,1.49,MEGA CITIES,CS 22-40 AB,120,0.12
5771,5771,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,1.49,ALL INDIA (U),CS M 22+ A,75,0.2
5772,5772,PATANJALI BISCUITS,STAR Plus,1.5,HSM (U+R),CS M 22+ BCD,30,0.5
5773,5773,LINC PENTONIC,STAR Plus,1.5,HSM (R),CS F 15+ BCD,120,0.12
5774,5774,PARAGON STIMULUS,STAR Plus,1.5,HSM (U+R),CS 15-30 ABC,40,0.37
5775,5775,AMUL GULKANDI KULFI,STAR Plus,1.5,HSM (R),CS F 15+ BCD,45,0.33
5776,5776,QUAKER HOME STYLE MASALA OATS,STAR Plus,1.5,ALL INDIA (U),CS M 31-50 A,80,0.19
5777,5777,PATANJALI EDIBLE OIL,STAR Plus,1.5,HSM (U),CS 41+ ABC,60,0.25
5778,5778,VICKS COUGH DROPS,STAR Plus,1.5,WB (U),CS M 22-50 AB,95,0.16
5779,5779,HARPIC BATHROOM CLEANER,STAR Plus,1.5,MUM DEL KOL PUN RAJ BIH/JHAR (U) UP/UK MP/CG GUJ MAH/GOA (10-75L) WB BELOW 75L,CS F 15-40 AB,20,0.75
5780,5780,AMUL MITHAI MATE,STAR Plus,1.5,HSM (U),CS 22-50 AB,30,0.5
